sep=;
Producer:;Pfeiffer-Vacuum
Device:;TPG362
Product number:;PT G28 290
Serial number:;44990208
Firmware version:;010500
Filename:;Palmer _20191128_114554.csv
Date: / time:;2019-11-28  11:46
Sampletime:;10s
Channel 1:;noSENSOR
Channel 2:;IKR
Date;Time;Channel 1 [hPascal];Channel 2 [hPascal];
2019-11-29;14:34:10;0,0000e+00;7,1762e-08;
2019-11-29;14:34:20;0,0000e+00;7,1786e-08;
2019-11-29;14:34:30;0,0000e+00;7,1822e-08;
2019-11-29;14:34:40;0,0000e+00;7,1898e-08;
2019-11-29;14:34:50;0,0000e+00;7,1869e-08;
2019-11-29;14:35:00;0,0000e+00;7,1633e-08;
2019-11-29;14:35:10;0,0000e+00;7,1832e-08;
2019-11-29;14:35:20;0,0000e+00;7,1731e-08;
2019-11-29;14:35:30;0,0000e+00;7,1964e-08;
2019-11-29;14:35:40;0,0000e+00;7,1674e-08;
2019-11-29;14:35:50;0,0000e+00;7,1848e-08;
2019-11-29;14:36:00;0,0000e+00;7,1719e-08;
2019-11-29;14:36:10;0,0000e+00;7,1998e-08;
2019-11-29;14:36:20;0,0000e+00;7,1598e-08;
2019-11-29;14:36:30;0,0000e+00;7,1878e-08;
2019-11-29;14:36:40;0,0000e+00;7,1622e-08;
2019-11-29;14:36:50;0,0000e+00;7,1946e-08;
2019-11-29;14:37:00;0,0000e+00;7,1596e-08;
2019-11-29;14:37:10;0,0000e+00;7,1878e-08;
2019-11-29;14:37:20;0,0000e+00;7,1745e-08;
2019-11-29;14:37:30;0,0000e+00;7,1911e-08;
2019-11-29;14:37:40;0,0000e+00;7,1609e-08;
2019-11-29;14:37:50;0,0000e+00;7,1914e-08;
2019-11-29;14:38:00;0,0000e+00;7,1574e-08;
2019-11-29;14:38:10;0,0000e+00;7,1907e-08;
2019-11-29;14:38:20;0,0000e+00;7,1624e-08;
2019-11-29;14:38:30;0,0000e+00;7,1719e-08;
2019-11-29;14:38:40;0,0000e+00;7,1638e-08;
2019-11-29;14:38:50;0,0000e+00;7,1737e-08;
2019-11-29;14:39:00;0,0000e+00;7,1655e-08;
2019-11-29;14:39:10;0,0000e+00;7,1908e-08;
2019-11-29;14:39:20;0,0000e+00;7,1716e-08;
2019-11-29;14:39:30;0,0000e+00;7,1776e-08;
2019-11-29;14:39:40;0,0000e+00;7,1705e-08;
2019-11-29;14:39:50;0,0000e+00;7,1711e-08;
2019-11-29;14:40:00;0,0000e+00;7,1816e-08;
2019-11-29;14:40:10;0,0000e+00;7,1775e-08;
2019-11-29;14:40:20;0,0000e+00;7,1869e-08;
2019-11-29;14:40:30;0,0000e+00;7,1685e-08;
2019-11-29;14:40:40;0,0000e+00;7,1862e-08;
2019-11-29;14:40:50;0,0000e+00;7,1548e-08;
2019-11-29;14:41:00;0,0000e+00;7,1996e-08;
2019-11-29;14:41:10;0,0000e+00;7,1479e-08;
2019-11-29;14:41:20;0,0000e+00;7,1950e-08;
2019-11-29;14:41:30;0,0000e+00;7,1545e-08;
2019-11-29;14:41:40;0,0000e+00;7,1943e-08;
2019-11-29;14:41:50;0,0000e+00;7,1713e-08;
2019-11-29;14:42:00;0,0000e+00;7,1768e-08;
2019-11-29;14:42:10;0,0000e+00;7,1708e-08;
2019-11-29;14:42:20;0,0000e+00;7,1836e-08;
2019-11-29;14:42:30;0,0000e+00;7,1737e-08;
2019-11-29;14:42:40;0,0000e+00;7,1628e-08;
2019-11-29;14:42:50;0,0000e+00;7,1908e-08;
2019-11-29;14:43:00;0,0000e+00;7,1563e-08;
2019-11-29;14:43:10;0,0000e+00;7,1888e-08;
2019-11-29;14:43:20;0,0000e+00;7,1529e-08;
2019-11-29;14:43:30;0,0000e+00;7,1980e-08;
2019-11-29;14:43:40;0,0000e+00;7,1704e-08;
2019-11-29;14:43:50;0,0000e+00;7,1942e-08;
2019-11-29;14:44:00;0,0000e+00;7,1729e-08;
2019-11-29;14:44:10;0,0000e+00;7,1857e-08;
2019-11-29;14:44:20;0,0000e+00;7,1782e-08;
2019-11-29;14:44:30;0,0000e+00;7,1764e-08;
2019-11-29;14:44:40;0,0000e+00;7,1845e-08;
2019-11-29;14:44:50;0,0000e+00;7,1601e-08;
2019-11-29;14:45:00;0,0000e+00;7,1984e-08;
2019-11-29;14:45:10;0,0000e+00;7,1650e-08;
2019-11-29;14:45:20;0,0000e+00;7,2050e-08;
2019-11-29;14:45:30;0,0000e+00;7,1602e-08;
2019-11-29;14:45:40;0,0000e+00;7,2132e-08;
2019-11-29;14:45:50;0,0000e+00;7,1669e-08;
2019-11-29;14:46:00;0,0000e+00;7,2124e-08;
2019-11-29;14:46:10;0,0000e+00;7,1727e-08;
2019-11-29;14:46:20;0,0000e+00;7,1969e-08;
2019-11-29;14:46:30;0,0000e+00;7,1719e-08;
2019-11-29;14:46:40;0,0000e+00;7,1913e-08;
2019-11-29;14:46:50;0,0000e+00;7,1785e-08;
2019-11-29;14:47:00;0,0000e+00;7,1864e-08;
2019-11-29;14:47:10;0,0000e+00;7,1846e-08;
2019-11-29;14:47:20;0,0000e+00;7,1712e-08;
2019-11-29;14:47:30;0,0000e+00;7,1794e-08;
2019-11-29;14:47:40;0,0000e+00;7,1758e-08;
2019-11-29;14:47:50;0,0000e+00;7,1875e-08;
2019-11-29;14:48:00;0,0000e+00;7,1714e-08;
2019-11-29;14:48:10;0,0000e+00;7,1858e-08;
2019-11-29;14:48:20;0,0000e+00;7,1640e-08;
2019-11-29;14:48:30;0,0000e+00;7,1865e-08;
2019-11-29;14:48:40;0,0000e+00;7,1526e-08;
2019-11-29;14:48:50;0,0000e+00;7,1914e-08;
2019-11-29;14:49:00;0,0000e+00;7,1461e-08;
2019-11-29;14:49:10;0,0000e+00;7,1919e-08;
2019-11-29;14:49:20;0,0000e+00;7,1556e-08;
2019-11-29;14:49:30;0,0000e+00;7,1903e-08;
2019-11-29;14:49:40;0,0000e+00;7,1394e-08;
2019-11-29;14:49:50;0,0000e+00;7,1820e-08;
2019-11-29;14:50:00;0,0000e+00;7,1333e-08;
2019-11-29;14:50:10;0,0000e+00;7,1900e-08;
2019-11-29;14:50:20;0,0000e+00;7,1434e-08;
2019-11-29;14:50:30;0,0000e+00;7,1890e-08;
2019-11-29;14:50:40;0,0000e+00;7,1417e-08;
2019-11-29;14:50:50;0,0000e+00;7,1860e-08;
2019-11-29;14:51:00;0,0000e+00;7,1353e-08;
2019-11-29;14:51:10;0,0000e+00;7,1788e-08;
2019-11-29;14:51:20;0,0000e+00;7,1404e-08;
2019-11-29;14:51:30;0,0000e+00;7,1824e-08;
2019-11-29;14:51:40;0,0000e+00;7,1410e-08;
2019-11-29;14:51:50;0,0000e+00;7,1802e-08;
2019-11-29;14:52:00;0,0000e+00;7,1378e-08;
2019-11-29;14:52:10;0,0000e+00;7,1823e-08;
2019-11-29;14:52:20;0,0000e+00;7,1445e-08;
2019-11-29;14:52:30;0,0000e+00;7,1784e-08;
2019-11-29;14:52:40;0,0000e+00;7,1354e-08;
2019-11-29;14:52:50;0,0000e+00;7,1775e-08;
2019-11-29;14:53:00;0,0000e+00;7,1475e-08;
2019-11-29;14:53:10;0,0000e+00;7,1658e-08;
2019-11-29;14:53:20;0,0000e+00;7,1379e-08;
2019-11-29;14:53:30;0,0000e+00;7,1703e-08;
2019-11-29;14:53:40;0,0000e+00;7,1372e-08;
2019-11-29;14:53:50;0,0000e+00;7,1585e-08;
2019-11-29;14:54:00;0,0000e+00;7,1378e-08;
2019-11-29;14:54:10;0,0000e+00;7,1611e-08;
2019-11-29;14:54:20;0,0000e+00;7,1395e-08;
2019-11-29;14:54:30;0,0000e+00;7,1597e-08;
2019-11-29;14:54:40;0,0000e+00;7,1466e-08;
2019-11-29;14:54:50;0,0000e+00;7,1573e-08;
2019-11-29;14:55:00;0,0000e+00;7,1543e-08;
2019-11-29;14:55:10;0,0000e+00;7,1636e-08;
2019-11-29;14:55:20;0,0000e+00;7,1518e-08;
2019-11-29;14:55:30;0,0000e+00;7,1551e-08;
2019-11-29;14:55:40;0,0000e+00;7,1462e-08;
2019-11-29;14:55:50;0,0000e+00;7,1482e-08;
2019-11-29;14:56:00;0,0000e+00;7,1567e-08;
2019-11-29;14:56:10;0,0000e+00;7,1505e-08;
2019-11-29;14:56:20;0,0000e+00;7,1531e-08;
2019-11-29;14:56:30;0,0000e+00;7,1435e-08;
2019-11-29;14:56:40;0,0000e+00;7,1578e-08;
2019-11-29;14:56:50;0,0000e+00;7,1552e-08;
2019-11-29;14:57:00;0,0000e+00;7,1633e-08;
2019-11-29;14:57:10;0,0000e+00;7,1462e-08;
2019-11-29;14:57:20;0,0000e+00;7,1783e-08;
2019-11-29;14:57:30;0,0000e+00;7,1456e-08;
2019-11-29;14:57:40;0,0000e+00;7,1859e-08;
2019-11-29;14:57:50;0,0000e+00;7,1300e-08;
2019-11-29;14:58:00;0,0000e+00;7,1812e-08;
2019-11-29;14:58:10;0,0000e+00;7,1271e-08;
2019-11-29;14:58:20;0,0000e+00;7,1894e-08;
2019-11-29;14:58:30;0,0000e+00;7,1282e-08;
2019-11-29;14:58:40;0,0000e+00;7,1804e-08;
2019-11-29;14:58:50;0,0000e+00;7,1339e-08;
2019-11-29;14:59:00;0,0000e+00;7,1725e-08;
2019-11-29;14:59:10;0,0000e+00;7,1342e-08;
2019-11-29;14:59:20;0,0000e+00;7,1792e-08;
2019-11-29;14:59:30;0,0000e+00;7,1213e-08;
2019-11-29;14:59:40;0,0000e+00;7,1787e-08;
2019-11-29;14:59:50;0,0000e+00;7,1294e-08;
2019-11-29;15:00:00;0,0000e+00;7,1765e-08;
2019-11-29;15:00:10;0,0000e+00;7,1431e-08;
2019-11-29;15:00:20;0,0000e+00;7,1735e-08;
2019-11-29;15:00:30;0,0000e+00;7,1396e-08;
2019-11-29;15:00:40;0,0000e+00;7,1759e-08;
2019-11-29;15:00:50;0,0000e+00;7,1500e-08;
2019-11-29;15:01:00;0,0000e+00;7,1572e-08;
2019-11-29;15:01:10;0,0000e+00;7,1366e-08;
2019-11-29;15:01:20;0,0000e+00;7,1615e-08;
2019-11-29;15:01:30;0,0000e+00;7,1463e-08;
2019-11-29;15:01:40;0,0000e+00;7,1628e-08;
2019-11-29;15:01:50;0,0000e+00;7,1481e-08;
2019-11-29;15:02:00;0,0000e+00;7,1706e-08;
2019-11-29;15:02:10;0,0000e+00;7,1415e-08;
2019-11-29;15:02:20;0,0000e+00;7,1590e-08;
2019-11-29;15:02:30;0,0000e+00;7,1415e-08;
2019-11-29;15:02:40;0,0000e+00;7,1712e-08;
2019-11-29;15:02:50;0,0000e+00;7,1435e-08;
2019-11-29;15:03:00;0,0000e+00;7,1621e-08;
2019-11-29;15:03:10;0,0000e+00;7,1373e-08;
2019-11-29;15:03:20;0,0000e+00;7,1645e-08;
2019-11-29;15:03:30;0,0000e+00;7,1312e-08;
2019-11-29;15:03:40;0,0000e+00;7,1660e-08;
2019-11-29;15:03:50;0,0000e+00;7,1447e-08;
2019-11-29;15:04:00;0,0000e+00;7,1742e-08;
2019-11-29;15:04:10;0,0000e+00;7,1299e-08;
2019-11-29;15:04:20;0,0000e+00;7,1678e-08;
2019-11-29;15:04:30;0,0000e+00;7,1320e-08;
2019-11-29;15:04:40;0,0000e+00;7,1788e-08;
2019-11-29;15:04:50;0,0000e+00;7,1353e-08;
2019-11-29;15:05:00;0,0000e+00;7,1814e-08;
2019-11-29;15:05:10;0,0000e+00;7,1363e-08;
2019-11-29;15:05:20;0,0000e+00;7,1717e-08;
2019-11-29;15:05:30;0,0000e+00;7,1525e-08;
2019-11-29;15:05:40;0,0000e+00;7,1665e-08;
2019-11-29;15:05:50;0,0000e+00;7,1614e-08;
2019-11-29;15:06:00;0,0000e+00;7,1610e-08;
2019-11-29;15:06:10;0,0000e+00;7,1630e-08;
2019-11-29;15:06:20;0,0000e+00;7,1598e-08;
2019-11-29;15:06:30;0,0000e+00;7,1714e-08;
2019-11-29;15:06:40;0,0000e+00;7,1516e-08;
2019-11-29;15:06:50;0,0000e+00;7,1882e-08;
2019-11-29;15:07:00;0,0000e+00;7,1442e-08;
2019-11-29;15:07:10;0,0000e+00;7,1749e-08;
2019-11-29;15:07:20;0,0000e+00;7,1458e-08;
2019-11-29;15:07:30;0,0000e+00;7,1865e-08;
2019-11-29;15:07:40;0,0000e+00;7,1600e-08;
2019-11-29;15:07:50;0,0000e+00;7,1786e-08;
2019-11-29;15:08:00;0,0000e+00;7,1608e-08;
2019-11-29;15:08:10;0,0000e+00;7,1766e-08;
2019-11-29;15:08:20;0,0000e+00;7,1689e-08;
2019-11-29;15:08:30;0,0000e+00;7,1597e-08;
2019-11-29;15:08:40;0,0000e+00;7,1628e-08;
2019-11-29;15:08:50;0,0000e+00;7,1593e-08;
2019-11-29;15:09:00;0,0000e+00;7,1639e-08;
2019-11-29;15:09:10;0,0000e+00;7,1428e-08;
2019-11-29;15:09:20;0,0000e+00;7,1812e-08;
2019-11-29;15:09:30;0,0000e+00;7,1339e-08;
2019-11-29;15:09:40;0,0000e+00;7,1845e-08;
2019-11-29;15:09:50;0,0000e+00;7,1370e-08;
2019-11-29;15:10:00;0,0000e+00;7,1744e-08;
2019-11-29;15:10:10;0,0000e+00;7,1367e-08;
2019-11-29;15:10:20;0,0000e+00;7,1831e-08;
2019-11-29;15:10:30;0,0000e+00;7,1335e-08;
2019-11-29;15:10:40;0,0000e+00;7,1690e-08;
2019-11-29;15:10:50;0,0000e+00;7,1398e-08;
2019-11-29;15:11:00;0,0000e+00;7,1707e-08;
2019-11-29;15:11:10;0,0000e+00;7,1474e-08;
2019-11-29;15:11:20;0,0000e+00;7,1645e-08;
2019-11-29;15:11:30;0,0000e+00;7,1552e-08;
2019-11-29;15:11:40;0,0000e+00;7,1645e-08;
2019-11-29;15:11:50;0,0000e+00;7,1610e-08;
2019-11-29;15:12:00;0,0000e+00;7,1672e-08;
2019-11-29;15:12:10;0,0000e+00;7,1560e-08;
2019-11-29;15:12:20;0,0000e+00;7,1405e-08;
2019-11-29;15:12:30;0,0000e+00;7,1521e-08;
2019-11-29;15:12:40;0,0000e+00;7,1493e-08;
2019-11-29;15:12:50;0,0000e+00;7,1563e-08;
2019-11-29;15:13:00;0,0000e+00;7,1490e-08;
2019-11-29;15:13:10;0,0000e+00;7,1601e-08;
2019-11-29;15:13:20;0,0000e+00;7,1469e-08;
2019-11-29;15:13:30;0,0000e+00;7,1554e-08;
2019-11-29;15:13:40;0,0000e+00;7,1505e-08;
2019-11-29;15:13:50;0,0000e+00;7,1444e-08;
2019-11-29;15:14:00;0,0000e+00;7,1560e-08;
2019-11-29;15:14:10;0,0000e+00;7,1548e-08;
2019-11-29;15:14:20;0,0000e+00;7,1491e-08;
2019-11-29;15:14:30;0,0000e+00;7,1445e-08;
2019-11-29;15:14:40;0,0000e+00;7,1540e-08;
2019-11-29;15:14:50;0,0000e+00;7,1403e-08;
2019-11-29;15:15:00;0,0000e+00;7,1627e-08;
2019-11-29;15:15:10;0,0000e+00;7,1479e-08;
2019-11-29;15:15:20;0,0000e+00;7,1821e-08;
2019-11-29;15:15:30;0,0000e+00;7,1485e-08;
2019-11-29;15:15:40;0,0000e+00;7,1890e-08;
2019-11-29;15:15:50;0,0000e+00;7,1525e-08;
2019-11-29;15:16:00;0,0000e+00;7,1699e-08;
2019-11-29;15:16:10;0,0000e+00;7,1547e-08;
2019-11-29;15:16:20;0,0000e+00;7,1822e-08;
2019-11-29;15:16:30;0,0000e+00;7,1547e-08;
2019-11-29;15:16:40;0,0000e+00;7,1830e-08;
2019-11-29;15:16:50;0,0000e+00;7,1565e-08;
2019-11-29;15:17:00;0,0000e+00;7,1932e-08;
2019-11-29;15:17:10;0,0000e+00;7,1496e-08;
2019-11-29;15:17:20;0,0000e+00;7,1913e-08;
2019-11-29;15:17:30;0,0000e+00;7,1399e-08;
2019-11-29;15:17:40;0,0000e+00;7,1828e-08;
2019-11-29;15:17:50;0,0000e+00;7,1369e-08;
2019-11-29;15:18:00;0,0000e+00;7,1895e-08;
2019-11-29;15:18:10;0,0000e+00;7,1313e-08;
2019-11-29;15:18:20;0,0000e+00;7,1850e-08;
2019-11-29;15:18:30;0,0000e+00;7,1302e-08;
2019-11-29;15:18:40;0,0000e+00;7,1872e-08;
2019-11-29;15:18:50;0,0000e+00;7,1370e-08;
2019-11-29;15:19:00;0,0000e+00;7,1774e-08;
2019-11-29;15:19:10;0,0000e+00;7,1447e-08;
2019-11-29;15:19:20;0,0000e+00;7,1753e-08;
2019-11-29;15:19:30;0,0000e+00;7,1435e-08;
2019-11-29;15:19:40;0,0000e+00;7,1648e-08;
2019-11-29;15:19:50;0,0000e+00;7,1380e-08;
2019-11-29;15:20:00;0,0000e+00;7,1618e-08;
2019-11-29;15:20:10;0,0000e+00;7,1426e-08;
2019-11-29;15:20:20;0,0000e+00;7,1689e-08;
2019-11-29;15:20:30;0,0000e+00;7,1443e-08;
2019-11-29;15:20:40;0,0000e+00;7,1543e-08;
2019-11-29;15:20:50;0,0000e+00;7,1491e-08;
2019-11-29;15:21:00;0,0000e+00;7,1652e-08;
2019-11-29;15:21:10;0,0000e+00;7,1575e-08;
2019-11-29;15:21:20;0,0000e+00;7,1439e-08;
2019-11-29;15:21:30;0,0000e+00;7,1641e-08;
2019-11-29;15:21:40;0,0000e+00;7,1479e-08;
2019-11-29;15:21:50;0,0000e+00;7,1652e-08;
2019-11-29;15:22:00;0,0000e+00;7,1532e-08;
2019-11-29;15:22:10;0,0000e+00;7,1707e-08;
2019-11-29;15:22:20;0,0000e+00;7,1307e-08;
2019-11-29;15:22:30;0,0000e+00;7,1801e-08;
2019-11-29;15:22:40;0,0000e+00;7,1268e-08;
2019-11-29;15:22:50;0,0000e+00;7,1738e-08;
2019-11-29;15:23:00;0,0000e+00;7,1265e-08;
2019-11-29;15:23:10;0,0000e+00;7,1878e-08;
2019-11-29;15:23:20;0,0000e+00;7,1267e-08;
2019-11-29;15:23:30;0,0000e+00;7,1691e-08;
2019-11-29;15:23:40;0,0000e+00;7,1365e-08;
2019-11-29;15:23:50;0,0000e+00;7,1883e-08;
2019-11-29;15:24:00;0,0000e+00;7,1250e-08;
2019-11-29;15:24:10;0,0000e+00;7,1639e-08;
2019-11-29;15:24:20;0,0000e+00;7,1199e-08;
2019-11-29;15:24:30;0,0000e+00;7,1715e-08;
2019-11-29;15:24:40;0,0000e+00;7,1262e-08;
2019-11-29;15:24:50;0,0000e+00;7,1585e-08;
2019-11-29;15:25:00;0,0000e+00;7,1298e-08;
2019-11-29;15:25:10;0,0000e+00;7,1630e-08;
2019-11-29;15:25:20;0,0000e+00;7,1233e-08;
2019-11-29;15:25:30;0,0000e+00;7,1597e-08;
2019-11-29;15:25:40;0,0000e+00;7,1328e-08;
2019-11-29;15:25:50;0,0000e+00;7,1501e-08;
2019-11-29;15:26:00;0,0000e+00;7,1251e-08;
2019-11-29;15:26:10;0,0000e+00;7,1592e-08;
2019-11-29;15:26:20;0,0000e+00;7,1292e-08;
2019-11-29;15:26:30;0,0000e+00;7,1600e-08;
2019-11-29;15:26:40;0,0000e+00;7,1248e-08;
2019-11-29;15:26:50;0,0000e+00;7,1553e-08;
2019-11-29;15:27:00;0,0000e+00;7,1214e-08;
2019-11-29;15:27:10;0,0000e+00;7,1655e-08;
2019-11-29;15:27:20;0,0000e+00;7,1302e-08;
2019-11-29;15:27:30;0,0000e+00;7,1589e-08;
2019-11-29;15:27:40;0,0000e+00;7,1257e-08;
2019-11-29;15:27:50;0,0000e+00;7,1753e-08;
2019-11-29;15:28:00;0,0000e+00;7,1247e-08;
2019-11-29;15:28:10;0,0000e+00;7,1756e-08;
2019-11-29;15:28:20;0,0000e+00;7,1281e-08;
2019-11-29;15:28:30;0,0000e+00;7,1711e-08;
2019-11-29;15:28:40;0,0000e+00;7,1341e-08;
2019-11-29;15:28:50;0,0000e+00;7,1605e-08;
2019-11-29;15:29:00;0,0000e+00;7,1356e-08;
2019-11-29;15:29:10;0,0000e+00;7,1560e-08;
2019-11-29;15:29:20;0,0000e+00;7,1453e-08;
2019-11-29;15:29:30;0,0000e+00;7,1560e-08;
2019-11-29;15:29:40;0,0000e+00;7,1412e-08;
2019-11-29;15:29:50;0,0000e+00;7,1477e-08;
2019-11-29;15:30:00;0,0000e+00;7,1635e-08;
2019-11-29;15:30:10;0,0000e+00;7,1350e-08;
2019-11-29;15:30:20;0,0000e+00;7,1568e-08;
2019-11-29;15:30:30;0,0000e+00;7,1276e-08;
2019-11-29;15:30:40;0,0000e+00;7,1676e-08;
2019-11-29;15:30:50;0,0000e+00;7,1358e-08;
2019-11-29;15:31:00;0,0000e+00;7,1638e-08;
2019-11-29;15:31:10;0,0000e+00;7,1475e-08;
2019-11-29;15:31:20;0,0000e+00;7,1584e-08;
2019-11-29;15:31:30;0,0000e+00;7,1416e-08;
2019-11-29;15:31:40;0,0000e+00;7,1577e-08;
2019-11-29;15:31:50;0,0000e+00;7,1475e-08;
2019-11-29;15:32:00;0,0000e+00;7,1526e-08;
2019-11-29;15:32:10;0,0000e+00;7,1669e-08;
2019-11-29;15:32:20;0,0000e+00;7,1549e-08;
2019-11-29;15:32:30;0,0000e+00;7,1726e-08;
2019-11-29;15:32:40;0,0000e+00;7,1319e-08;
2019-11-29;15:32:50;0,0000e+00;7,1631e-08;
2019-11-29;15:33:00;0,0000e+00;7,1301e-08;
2019-11-29;15:33:10;0,0000e+00;7,1823e-08;
2019-11-29;15:33:20;0,0000e+00;7,1232e-08;
2019-11-29;15:33:30;0,0000e+00;7,1609e-08;
2019-11-29;15:33:40;0,0000e+00;7,1380e-08;
2019-11-29;15:33:50;0,0000e+00;7,1617e-08;
2019-11-29;15:34:00;0,0000e+00;7,1498e-08;
2019-11-29;15:34:10;0,0000e+00;7,1727e-08;
2019-11-29;15:34:20;0,0000e+00;7,1406e-08;
2019-11-29;15:34:30;0,0000e+00;7,1548e-08;
2019-11-29;15:34:40;0,0000e+00;7,1537e-08;
2019-11-29;15:34:50;0,0000e+00;7,1451e-08;
2019-11-29;15:35:00;0,0000e+00;7,1528e-08;
2019-11-29;15:35:10;0,0000e+00;7,1368e-08;
2019-11-29;15:35:20;0,0000e+00;7,1564e-08;
2019-11-29;15:35:30;0,0000e+00;7,1370e-08;
2019-11-29;15:35:40;0,0000e+00;7,1651e-08;
2019-11-29;15:35:50;0,0000e+00;7,1323e-08;
2019-11-29;15:36:00;0,0000e+00;7,1630e-08;
2019-11-29;15:36:10;0,0000e+00;7,1280e-08;
2019-11-29;15:36:20;0,0000e+00;7,1709e-08;
2019-11-29;15:36:30;0,0000e+00;7,1221e-08;
2019-11-29;15:36:40;0,0000e+00;7,1656e-08;
2019-11-29;15:36:50;0,0000e+00;7,1194e-08;
2019-11-29;15:37:00;0,0000e+00;7,1625e-08;
2019-11-29;15:37:10;0,0000e+00;7,1086e-08;
2019-11-29;15:37:20;0,0000e+00;7,1501e-08;
2019-11-29;15:37:30;0,0000e+00;7,1043e-08;
2019-11-29;15:37:40;0,0000e+00;7,1555e-08;
2019-11-29;15:37:50;0,0000e+00;7,1063e-08;
2019-11-29;15:38:00;0,0000e+00;7,1709e-08;
2019-11-29;15:38:10;0,0000e+00;7,1075e-08;
2019-11-29;15:38:20;0,0000e+00;7,1570e-08;
2019-11-29;15:38:30;0,0000e+00;7,0968e-08;
2019-11-29;15:38:40;0,0000e+00;7,1670e-08;
2019-11-29;15:38:50;0,0000e+00;7,1066e-08;
2019-11-29;15:39:00;0,0000e+00;7,1476e-08;
2019-11-29;15:39:10;0,0000e+00;7,0971e-08;
2019-11-29;15:39:20;0,0000e+00;7,1539e-08;
2019-11-29;15:39:30;0,0000e+00;7,1048e-08;
2019-11-29;15:39:40;0,0000e+00;7,1485e-08;
2019-11-29;15:39:50;0,0000e+00;7,1075e-08;
2019-11-29;15:40:00;0,0000e+00;7,1485e-08;
2019-11-29;15:40:10;0,0000e+00;7,0963e-08;
2019-11-29;15:40:20;0,0000e+00;7,1481e-08;
2019-11-29;15:40:30;0,0000e+00;7,1093e-08;
2019-11-29;15:40:40;0,0000e+00;7,1405e-08;
2019-11-29;15:40:50;0,0000e+00;7,1029e-08;
2019-11-29;15:41:00;0,0000e+00;7,1423e-08;
2019-11-29;15:41:10;0,0000e+00;7,1011e-08;
2019-11-29;15:41:20;0,0000e+00;7,1398e-08;
2019-11-29;15:41:30;0,0000e+00;7,1114e-08;
2019-11-29;15:41:40;0,0000e+00;7,1355e-08;
2019-11-29;15:41:50;0,0000e+00;7,1069e-08;
2019-11-29;15:42:00;0,0000e+00;7,1398e-08;
2019-11-29;15:42:10;0,0000e+00;7,1144e-08;
2019-11-29;15:42:20;0,0000e+00;7,1330e-08;
2019-11-29;15:42:30;0,0000e+00;7,1102e-08;
2019-11-29;15:42:40;0,0000e+00;7,1187e-08;
2019-11-29;15:42:50;0,0000e+00;7,1122e-08;
2019-11-29;15:43:00;0,0000e+00;7,1266e-08;
2019-11-29;15:43:10;0,0000e+00;7,1244e-08;
2019-11-29;15:43:20;0,0000e+00;7,1231e-08;
2019-11-29;15:43:30;0,0000e+00;7,1303e-08;
2019-11-29;15:43:40;0,0000e+00;7,1139e-08;
2019-11-29;15:43:50;0,0000e+00;7,1240e-08;
2019-11-29;15:44:00;0,0000e+00;7,0986e-08;
2019-11-29;15:44:10;0,0000e+00;7,1337e-08;
2019-11-29;15:44:20;0,0000e+00;7,0969e-08;
2019-11-29;15:44:30;0,0000e+00;7,1343e-08;
2019-11-29;15:44:40;0,0000e+00;7,0954e-08;
2019-11-29;15:44:50;0,0000e+00;7,1339e-08;
2019-11-29;15:45:00;0,0000e+00;7,0800e-08;
2019-11-29;15:45:10;0,0000e+00;7,1335e-08;
2019-11-29;15:45:20;0,0000e+00;7,0805e-08;
2019-11-29;15:45:30;0,0000e+00;7,1284e-08;
2019-11-29;15:45:40;0,0000e+00;7,0756e-08;
2019-11-29;15:45:50;0,0000e+00;7,1322e-08;
2019-11-29;15:46:00;0,0000e+00;7,0780e-08;
2019-11-29;15:46:10;0,0000e+00;7,1296e-08;
2019-11-29;15:46:20;0,0000e+00;7,0694e-08;
2019-11-29;15:46:30;0,0000e+00;7,1179e-08;
2019-11-29;15:46:40;0,0000e+00;7,0835e-08;
2019-11-29;15:46:50;0,0000e+00;7,1087e-08;
2019-11-29;15:47:00;0,0000e+00;7,0839e-08;
2019-11-29;15:47:10;0,0000e+00;7,1114e-08;
2019-11-29;15:47:20;0,0000e+00;7,0778e-08;
2019-11-29;15:47:30;0,0000e+00;7,1012e-08;
2019-11-29;15:47:40;0,0000e+00;7,0799e-08;
2019-11-29;15:47:50;0,0000e+00;7,1103e-08;
2019-11-29;15:48:00;0,0000e+00;7,0889e-08;
2019-11-29;15:48:10;0,0000e+00;7,0980e-08;
2019-11-29;15:48:20;0,0000e+00;7,0897e-08;
2019-11-29;15:48:30;0,0000e+00;7,0894e-08;
2019-11-29;15:48:40;0,0000e+00;7,0879e-08;
2019-11-29;15:48:50;0,0000e+00;7,0970e-08;
2019-11-29;15:49:00;0,0000e+00;7,0799e-08;
2019-11-29;15:49:10;0,0000e+00;7,0898e-08;
2019-11-29;15:49:20;0,0000e+00;7,0787e-08;
2019-11-29;15:49:30;0,0000e+00;7,0929e-08;
2019-11-29;15:49:40;0,0000e+00;7,0750e-08;
2019-11-29;15:49:50;0,0000e+00;7,0829e-08;
2019-11-29;15:50:00;0,0000e+00;7,0676e-08;
2019-11-29;15:50:10;0,0000e+00;7,0918e-08;
2019-11-29;15:50:20;0,0000e+00;7,0616e-08;
2019-11-29;15:50:30;0,0000e+00;7,0920e-08;
2019-11-29;15:50:40;0,0000e+00;7,0686e-08;
2019-11-29;15:50:50;0,0000e+00;7,0923e-08;
